type,game_id,team_home,team_away,schedule_week,schedule_season,state_of_game,game_url,home_score,away_score
reg,2014111605,NO,CIN,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111605/2014111605_gtd.json,10,27
reg,2014111608,WAS,TB,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111608/2014111608_gtd.json,7,27
reg,2014111607,STL,DEN,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111607/2014111607_gtd.json,22,7
reg,2014111606,NYG,SF,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111606/2014111606_gtd.json,10,16
reg,2014111604,KC,SEA,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111604/2014111604_gtd.json,24,20
reg,2014111609,SD,OAK,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111609/2014111609_gtd.json,13,6
reg,2014111610,ARI,DET,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111610/2014111610_gtd.json,14,6
reg,2014111603,GB,PHI,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111603/2014111603_gtd.json,53,20
reg,2014111611,IND,NE,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111611/2014111611_gtd.json,20,42
reg,2014111700,TEN,PIT,11,2014,POST,http://www.nfl.com/liveupdate/game-center/2014111700/2014111700_gtd.json,24,27
reg,2014112000,OAK,KC,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112000/2014112000_gtd.json,24,20
reg,2014112300,ATL,CLE,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112300/2014112300_gtd.json,24,26
reg,2014112307,PHI,TEN,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112307/2014112307_gtd.json,43,24
reg,2014112306,NE,DET,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112306/2014112306_gtd.json,34,9
reg,2014112305,MIN,GB,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112305/2014112305_gtd.json,21,24
reg,2014112304,IND,JAC,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112304/2014112304_gtd.json,23,3
reg,2014112303,HOU,CIN,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112303/2014112303_gtd.json,13,22
reg,2014112302,CHI,TB,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112302/2014112302_gtd.json,21,13
reg,2014112309,SEA,ARI,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112309/2014112309_gtd.json,19,3
reg,2014112308,SD,STL,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112308/2014112308_gtd.json,27,24
reg,2014112311,SF,WAS,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112311/2014112311_gtd.json,17,13
reg,2014112310,DEN,MIA,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112310/2014112310_gtd.json,39,36
reg,2014112312,NYG,DAL,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112312/2014112312_gtd.json,28,31
reg,2014112301,BUF,NYJ,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112301/2014112301_gtd.json,38,3
reg,2014112400,NO,BAL,12,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112400/2014112400_gtd.json,27,34
reg,2014112700,DET,CHI,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112700/2014112700_gtd.json,34,17
reg,2014112701,DAL,PHI,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112701/2014112701_gtd.json,10,33
reg,2014112702,SF,SEA,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014112702/2014112702_gtd.json,3,19
reg,2014113003,IND,WAS,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113003/2014113003_gtd.json,49,27
reg,2014113002,HOU,TEN,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113002/2014113002_gtd.json,45,21
reg,2014113001,BUF,CLE,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113001/2014113001_gtd.json,26,10
reg,2014113000,BAL,SD,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113000/2014113000_gtd.json,33,34
reg,2014113004,JAC,NYG,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113004/2014113004_gtd.json,25,24
reg,2014113008,TB,CIN,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113008/2014113008_gtd.json,13,14
reg,2014113007,STL,OAK,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113007/2014113007_gtd.json,52,0
reg,2014113006,PIT,NO,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113006/2014113006_gtd.json,32,35
reg,2014113005,MIN,CAR,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113005/2014113005_gtd.json,31,13
reg,2014113009,ATL,ARI,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113009/2014113009_gtd.json,29,18
reg,2014113010,GB,NE,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113010/2014113010_gtd.json,26,21
reg,2014113011,KC,DEN,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014113011/2014113011_gtd.json,16,29
reg,2014120100,NYJ,MIA,13,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120100/2014120100_gtd.json,13,16
reg,2014120400,CHI,DAL,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120400/2014120400_gtd.json,28,41
reg,2014120700,CIN,PIT,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120700/2014120700_gtd.json,21,42
reg,2014120708,WAS,STL,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120708/2014120708_gtd.json,0,24
reg,2014120707,TEN,NYG,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120707/2014120707_gtd.json,7,36
reg,2014120706,NO,CAR,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120706/2014120706_gtd.json,10,41
reg,2014120705,MIN,NYJ,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120705/2014120705_gtd.json,30,24
reg,2014120704,MIA,BAL,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120704/2014120704_gtd.json,13,28
reg,2014120701,CLE,IND,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120701/2014120701_gtd.json,24,25
reg,2014120702,DET,TB,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120702/2014120702_gtd.json,34,17
reg,2014120703,JAC,HOU,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120703/2014120703_gtd.json,13,27
reg,2014120710,DEN,BUF,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120710/2014120710_gtd.json,24,17
reg,2014120709,ARI,KC,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120709/2014120709_gtd.json,17,14
reg,2014120712,PHI,SEA,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120712/2014120712_gtd.json,14,24
reg,2014120711,OAK,SF,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120711/2014120711_gtd.json,24,13
reg,2014120713,SD,NE,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120713/2014120713_gtd.json,14,23
reg,2014120800,GB,ATL,14,2014,POST,http://www.nfl.com/liveupdate/game-center/2014120800/2014120800_gtd.json,43,37
reg,2014121100,STL,ARI,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121100/2014121100_gtd.json,6,12
reg,2014121400,ATL,PIT,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121400/2014121400_gtd.json,20,27
reg,2014121409,NYG,WAS,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121409/2014121409_gtd.json,24,13
reg,2014121408,NE,MIA,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121408/2014121408_gtd.json,41,13
reg,2014121407,KC,OAK,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121407/2014121407_gtd.json,31,13
reg,2014121406,IND,HOU,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121406/2014121406_gtd.json,17,10
reg,2014121404,CLE,CIN,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121404/2014121404_gtd.json,0,30
reg,2014121401,BAL,JAC,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121401/2014121401_gtd.json,20,12
reg,2014121402,BUF,GB,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121402/2014121402_gtd.json,21,13
reg,2014121403,CAR,TB,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121403/2014121403_gtd.json,19,17
reg,2014121411,TEN,NYJ,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121411/2014121411_gtd.json,11,16
reg,2014121410,SD,DEN,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121410/2014121410_gtd.json,10,22
reg,2014121405,DET,MIN,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121405/2014121405_gtd.json,16,14
reg,2014121412,SEA,SF,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121412/2014121412_gtd.json,17,7
reg,2014121413,PHI,DAL,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121413/2014121413_gtd.json,27,38
reg,2014121500,CHI,NO,15,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121500/2014121500_gtd.json,15,31
reg,2014121800,JAC,TEN,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014121800/2014121800_gtd.json,21,13
reg,2014122000,WAS,PHI,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122000/2014122000_gtd.json,27,24
reg,2014122001,SF,SD,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122001/2014122001_gtd.json,35,38
reg,2014122103,MIA,MIN,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122103/2014122103_gtd.json,37,35
reg,2014122102,HOU,BAL,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122102/2014122102_gtd.json,25,13
reg,2014122101,CHI,DET,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122101/2014122101_gtd.json,14,20
reg,2014122100,CAR,CLE,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122100/2014122100_gtd.json,17,13
reg,2014122104,NO,ATL,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122104/2014122104_gtd.json,14,30
reg,2014122107,TB,GB,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122107/2014122107_gtd.json,3,20
reg,2014122106,PIT,KC,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122106/2014122106_gtd.json,20,12
reg,2014122105,NYJ,NE,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122105/2014122105_gtd.json,16,17
reg,2014122108,STL,NYG,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122108/2014122108_gtd.json,27,37
reg,2014122110,OAK,BUF,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122110/2014122110_gtd.json,26,24
reg,2014122109,DAL,IND,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122109/2014122109_gtd.json,42,7
reg,2014122111,ARI,SEA,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122111/2014122111_gtd.json,6,35
reg,2014122200,CIN,DEN,16,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122200/2014122200_gtd.json,37,28
reg,2014122801,BAL,CLE,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122801/2014122801_gtd.json,20,10
reg,2014122812,WAS,DAL,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122812/2014122812_gtd.json,17,44
reg,2014122811,TEN,IND,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122811/2014122811_gtd.json,10,27
reg,2014122810,TB,NO,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122810/2014122810_gtd.json,20,23
reg,2014122808,NYG,PHI,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122808/2014122808_gtd.json,26,34
reg,2014122807,NE,BUF,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122807/2014122807_gtd.json,9,17
reg,2014122803,HOU,JAC,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122803/2014122803_gtd.json,23,17
reg,2014122804,KC,SD,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122804/2014122804_gtd.json,19,7
reg,2014122805,MIA,NYJ,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122805/2014122805_gtd.json,24,37
reg,2014122806,MIN,CHI,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122806/2014122806_gtd.json,13,9
reg,2014122813,DEN,OAK,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122813/2014122813_gtd.json,47,14
reg,2014122814,SF,ARI,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122814/2014122814_gtd.json,20,17
reg,2014122802,GB,DET,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122802/2014122802_gtd.json,30,20
reg,2014122815,SEA,STL,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122815/2014122815_gtd.json,20,6
reg,2014122800,ATL,CAR,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122800/2014122800_gtd.json,3,34
reg,2014122809,PIT,CIN,17,2014,POST,http://www.nfl.com/liveupdate/game-center/2014122809/2014122809_gtd.json,27,17
post,2015010300,CAR,ARI,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010300/2015010300_gtd.json,27,16
post,2015010301,PIT,BAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010301/2015010301_gtd.json,17,30
post,2015010400,IND,CIN,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010400/2015010400_gtd.json,26,10
post,2015010401,DAL,DET,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015010401/2015010401_gtd.json,24,20
post,2015011000,NE,BAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011000/2015011000_gtd.json,35,31
post,2015011001,SEA,CAR,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011001/2015011001_gtd.json,31,17
post,2015011100,GB,DAL,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011100/2015011100_gtd.json,26,21
post,2015011101,DEN,IND,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011101/2015011101_gtd.json,13,24
post,2015011800,SEA,GB,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011800/2015011800_gtd.json,28,22
post,2015011801,NE,IND,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015011801/2015011801_gtd.json,45,7
post,2015012500,CRT,IRV,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015012500/2015012500_gtd.json,28,32
post,2015020100,SEA,NE,18,2014,POST,http://www.nfl.com/liveupdate/game-center/2015020100/2015020100_gtd.json,24,28
pre,2015080951,MIN,PIT,0,2015,POST,http://www.nfl.com/liveupdate/game-center/2015080951/2015080951_gtd.json,14,3
pre,2015081351,BAL,NO,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081351/2015081351_gtd.json,30,27
pre,2015081352,DET,NYJ,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081352/2015081352_gtd.json,23,3
pre,2015081353,NE,GB,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081353/2015081353_gtd.json,11,22
pre,2015081354,CLE,WAS,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081354/2015081354_gtd.json,17,20
pre,2015081355,CHI,MIA,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081355/2015081355_gtd.json,27,10
pre,2015081356,SD,DAL,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081356/2015081356_gtd.json,17,7
pre,2015081451,ATL,TEN,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081451/2015081451_gtd.json,31,24
pre,2015081452,BUF,CAR,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081452/2015081452_gtd.json,24,25
pre,2015081453,CIN,NYG,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081453/2015081453_gtd.json,23,10
pre,2015081454,JAC,PIT,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081454/2015081454_gtd.json,23,21
pre,2015081455,OAK,STL,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081455/2015081455_gtd.json,18,3
pre,2015081456,SEA,DEN,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081456/2015081456_gtd.json,20,22
pre,2015081551,MIN,TB,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081551/2015081551_gtd.json,26,16
pre,2015081552,HOU,SF,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081552/2015081552_gtd.json,23,10
pre,2015081553,ARI,KC,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081553/2015081553_gtd.json,19,34
pre,2015081651,PHI,IND,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081651/2015081651_gtd.json,36,10
pre,2015082051,WAS,DET,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082051/2015082051_gtd.json,21,17
pre,2015082052,CLE,BUF,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082052/2015082052_gtd.json,10,11
pre,2015082151,NYJ,ATL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082151/2015082151_gtd.json,30,22
pre,2015082152,KC,SEA,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082152/2015082152_gtd.json,14,13
pre,2015082251,CAR,MIA,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082251/2015082251_gtd.json,31,30
pre,2015082252,PHI,BAL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082252/2015082252_gtd.json,40,17
pre,2015082253,IND,CHI,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082253/2015082253_gtd.json,11,23
pre,2015082254,NO,NE,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082254/2015082254_gtd.json,24,26
pre,2015082255,NYG,JAC,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082255/2015082255_gtd.json,22,12
pre,2015082256,HOU,DEN,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082256/2015082256_gtd.json,10,14
pre,2015082257,MIN,OAK,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082257/2015082257_gtd.json,20,12
pre,2015082258,ARI,SD,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082258/2015082258_gtd.json,19,22
pre,2015082351,PIT,GB,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082351/2015082351_gtd.json,24,19
pre,2015082352,SF,DAL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082352/2015082352_gtd.json,23,6
pre,2015082353,TEN,STL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082353/2015082353_gtd.json,27,14
pre,2015082451,TB,CIN,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082451/2015082451_gtd.json,25,11
pre,2015082851,CAR,NE,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082851/2015082851_gtd.json,16,17
pre,2015082853,KC,TEN,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082853/2015082853_gtd.json,34,10
pre,2015082852,JAC,DET,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082852/2015082852_gtd.json,17,22
pre,2015082951,BUF,PIT,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082951/2015082951_gtd.json,43,19
pre,2015082954,NYG,NYJ,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082954/2015082954_gtd.json,18,28
pre,2015082953,MIA,ATL,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082953/2015082953_gtd.json,13,9
pre,2015082952,DAL,MIN,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082952/2015082952_gtd.json,14,28
pre,2015082955,TB,CLE,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082955/2015082955_gtd.json,7,31
pre,2015082956,BAL,WAS,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082956/2015082956_gtd.json,13,31
pre,2015082957,CIN,CHI,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082957/2015082957_gtd.json,21,10
pre,2015082958,GB,PHI,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082958/2015082958_gtd.json,26,39
pre,2015082959,STL,IND,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082959/2015082959_gtd.json,14,24
pre,2015082960,SD,SEA,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082960/2015082960_gtd.json,15,16
pre,2015082961,DEN,SF,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082961/2015082961_gtd.json,19,12
pre,2015083051,NO,HOU,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015083051/2015083051_gtd.json,13,27
pre,2015083052,OAK,ARI,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015083052/2015083052_gtd.json,23,30
pre,2015090353,IND,CIN,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090353/2015090353_gtd.json,6,9
pre,2015090355,NYJ,PHI,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090355/2015090355_gtd.json,24,18
pre,2015090354,MIA,TB,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090354/2015090354_gtd.json,17,22
pre,2015090352,GB,NO,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090352/2015090352_gtd.json,38,10
pre,2015090351,ATL,BAL,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090351/2015090351_gtd.json,20,19
pre,2015090356,DET,BUF,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090356/2015090356_gtd.json,17,10
pre,2015090357,NE,NYG,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090357/2015090357_gtd.json,9,12
pre,2015090358,PIT,CAR,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090358/2015090358_gtd.json,6,23
pre,2015090359,WAS,JAC,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090359/2015090359_gtd.json,16,17
pre,2015090363,TEN,MIN,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090363/2015090363_gtd.json,24,17
pre,2015090362,STL,KC,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090362/2015090362_gtd.json,17,24
